"4","2175843143","Mon Jun 15 02:09:33 PDT 2009","NO_QUERY","scotsmanstuart","@thememphisflash hi craig just sent u direct messages  hows scotland 2day? im on nightshift yuck.10 hrs,but only 3 to go now !!"
"4","2175843145","Mon Jun 15 02:09:33 PDT 2009","NO_QUERY","ambienteer","@hotvogue Oh, yes. Absolutely. Thanks "
"4","2175850777","Mon Jun 15 02:10:48 PDT 2009","NO_QUERY","christiemont","Now just counting down the days. 11 "
"4","2175850830","Mon Jun 15 02:10:48 PDT 2009","NO_QUERY","Kit_Harrison","Has decided to erase all previous Tweets and start them all again for purposes of neatness. "
"4","2175850835","Mon Jun 15 02:10:49 PDT 2009","NO_QUERY","CheyEEE","Just watched Twilight with my brother and mom and my bro I think actually really liked it! Now we both have some studying to do! "
"4","2175850837","Mon Jun 15 02:10:49 PDT 2009","NO_QUERY","Diycen_It","@sincerebc awwww I want some and pizza "
"4","2175850851","Mon Jun 15 02:10:49 PDT 2009","NO_QUERY","E_Loveee","thank you god for another day. gnight loves.. you all be safe outhere. If you're out I hope you make it back home safe. "
"4","2175850877","Mon Jun 15 02:10:49 PDT 2009","NO_QUERY","steves0915","@sueffle hey..yea long time...god tis damn twitter is so complicated man...neways...hz things wit u?? in blr or delhi?married?? "
"4","2175850922","Mon Jun 15 02:10:49 PDT 2009","NO_QUERY","mrbennyt","@miss_nickkii just think u have 4 n half more months n then ur dunzo n u have a lil neice or nephew on the way so soon "
"4","2175850959","Mon Jun 15 02:10:50 PDT 2009","NO_QUERY","Neekatron","@KahleeRose is there anything you cannot acronymise? "
"4","2175851192","Mon Jun 15 02:10:52 PDT 2009","NO_QUERY","tonyvirtual","@ppinheiro76 That's been happening in my family for 3 generations now. The Lopes family doesn't wash cars, for the sake of good weather "
"4","2175851216","Mon Jun 15 02:10:52 PDT 2009","NO_QUERY","NWEssexgirl","@Magpie_Guy me too. am going into the silent zone now. can see a coffee break will be needed vv shortly tho "
"4","2175851229","Mon Jun 15 02:10:52 PDT 2009","NO_QUERY","laurenbabydoll","@kayleigh0x yes yes, one of them is me ;) whose parents were on all morning gettin them  ;)"
"4","2175851482","Mon Jun 15 02:10:55 PDT 2009","NO_QUERY","sid88","@startonomics you can borrow my brother! "
"4","2175851488","Mon Jun 15 02:10:55 PDT 2009","NO_QUERY","sashajonas","@rajanisrina thanks for following nisrinaa "
"4","2175851612","Mon Jun 15 02:10:56 PDT 2009","NO_QUERY","Stinesabean","Getting sleepy.. So that means its almost my bed time! Hahahaha "
"4","2175851632","Mon Jun 15 02:10:56 PDT 2009","NO_QUERY","Sc0rp1onCh1cK","Just got home from Berlin. Crazy weekend at transformers premier. china tomorrow!! "
"4","2175851657","Mon Jun 15 02:10:56 PDT 2009","NO_QUERY","Mia_Colless","@shaundiviney OMG come to Wollongong!!! "
"4","2175851682","Mon Jun 15 02:10:57 PDT 2009","NO_QUERY","Lykeria","@basiaa i no i noooo i willl , it will make up for not being able to go to your 18th . haha i love that song "
"4","2175851696","Mon Jun 15 02:10:57 PDT 2009","NO_QUERY","purrsikat","@Grand_Poobah Awesome, thanks for the link! "
"4","2175851742","Mon Jun 15 02:10:57 PDT 2009","NO_QUERY","batistini21","has decided to give math another try "
"4","2175851761","Mon Jun 15 02:10:57 PDT 2009","NO_QUERY","Z33LnR44L","@shyobaba followers! Lol "
"4","2175851791","Mon Jun 15 02:10:58 PDT 2009","NO_QUERY","tanuanand","I liked the Monday...bought cheap clothes..bargaining makes me happy yappy! "
"4","2175851836","Mon Jun 15 02:10:58 PDT 2009","NO_QUERY","Arjun_N","@Airbase can u ttry tutorilas on different softwares?? like FL Studio or Cubase?? any help wud be much appreciated "
"4","2175851852","Mon Jun 15 02:10:58 PDT 2009","NO_QUERY","wineoooo","has baked an above expectation large meat pie "
"4","2175851874","Mon Jun 15 02:10:59 PDT 2009","NO_QUERY","aronpedrlewis","new atl song!! awesome! "
"4","2175851940","Mon Jun 15 02:10:59 PDT 2009","NO_QUERY","pree118","@zeashanashraf Dude, Idk how to do that. :S Help ... call me !  Or no wait, me phone is off. Come on MSN ! :] And temme blabla ... Lol !"
"4","2175851952","Mon Jun 15 02:11:00 PDT 2009","NO_QUERY","F1Wolf","@hrwildberlin - I am on my way to Silverstone, but enjoying a bit of holiday for few days in sunnier part of Europe "
"4","2175851965","Mon Jun 15 02:11:00 PDT 2009","NO_QUERY","kristagodfrey","Friends round lunchtime. Mike will clear up the rest of the Lalandii branches to save my itchy arms "
"4","2175852016","Mon Jun 15 02:11:00 PDT 2009","NO_QUERY","MC290491","man this is sooo annoyin i cant find any of my friends on this thing!! grrr! anyways off to bed! YAY! sleep!! "
"4","2175852049","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","petah_bread","@libertyblews hahaha. you needa stop saying ninja, that's my thing. hahah "
"4","2175852051","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","eena18","haaaa... 1st day of school... it was nice... "
"4","2175852120","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","mahpydnic","foreal goodnight babies "
"4","2175852122","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","mrduguo","got 100€ of free AdWords, wish can exchange to cash "
"4","2175852124","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","Taelahf","Might be going bowling on sunday with kaycee,tiarna and the boys  lol"
"4","2175852133","Mon Jun 15 02:11:01 PDT 2009","NO_QUERY","claudia10","@inrsoul  thanks!"
"4","2175852153","Mon Jun 15 02:11:02 PDT 2009","NO_QUERY","josamuffin","@nickjonas Are You Gunna Go Shopping? =D London Rocks For Shopping  x"
"4","2175852159","Mon Jun 15 02:11:02 PDT 2009","NO_QUERY","gumby33","So I'm sitting between twins lol "
"4","2175852209","Mon Jun 15 02:11:03 PDT 2009","NO_QUERY","sweetp0tatos","@SaucyChp ohhhhh it is a phone, I thought it was some kind ofsweet colouring lol "
"4","2175852284","Mon Jun 15 02:11:03 PDT 2009","NO_QUERY","DevionYoung","@steffy213 LOL it's a joke they are still dating haha her name is Demitria  "
"4","2175852314","Mon Jun 15 02:11:03 PDT 2009","NO_QUERY","URgurlzFAV","Umm about to go to the beach and watch the sunrise... "
"4","2175852362","Mon Jun 15 02:11:04 PDT 2009","NO_QUERY","LucieMinor","@Tezzyy in german now "
"4","2175852415","Mon Jun 15 02:11:04 PDT 2009","NO_QUERY","shanajaca","@Amaren88 Hey you good morning  XX"
"4","2175852464","Mon Jun 15 02:11:05 PDT 2009","NO_QUERY","CharlotteMcFLY","i mean subconciously... not unconciously lol "
"4","2175852477","Mon Jun 15 02:11:05 PDT 2009","NO_QUERY","cadmium66","@tpr2 I think this guy needs a spanking. Perhaps I should do a special follow-friday  Perhaps we could call it #spankmesaturday!"
"4","2175852486","Mon Jun 15 02:11:05 PDT 2009","NO_QUERY","smashski","went to bed at 7. and woke up at 4 to 14 txts "
"4","2175852561","Mon Jun 15 02:11:05 PDT 2009","NO_QUERY","drop_d","ppl follow up @glnelmes he's a mate of mine and recently got me into James Patterson... And a copy of crysis warhead "
"4","2175852604","Mon Jun 15 02:11:06 PDT 2009","NO_QUERY","isisproject","This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:11:06 CEST 2009"
"4","2175852633","Mon Jun 15 02:11:06 PDT 2009","NO_QUERY","Plasma_Ball1","@Kyle4Music In 4 days I'll find out just how far it really is! "
"4","2175852682","Mon Jun 15 02:11:06 PDT 2009","NO_QUERY","Alex_Vives","good morning! now, I drinking coffee, than I go to do some work  will be cool day"
"4","2175852767","Mon Jun 15 02:11:07 PDT 2009","NO_QUERY","AlanCMiller","@cpritch So glowing today then are we?? "
"4","2175852849","Mon Jun 15 02:11:08 PDT 2009","NO_QUERY","mixmasterfestus","@aschernathan bah...the only other list I have is my Guitar Hero/Rock Band one   http://tr.im/ow2o"
"4","2175852981","Mon Jun 15 02:11:10 PDT 2009","NO_QUERY","kitcath53","&quot;tweet me, beneath the milky twilight...&quot; "
"4","2175853013","Mon Jun 15 02:11:10 PDT 2009","NO_QUERY","RedCornerDVD","Mall shy post recession but still want ur French parfums? Try perfumes2order.com, fab discounts &amp; fast door delivery! Sniff Sniff Sniff "
"4","2175853090","Mon Jun 15 02:11:11 PDT 2009","NO_QUERY","zomgitsangel","@DarkZeph dan just bought that too "
"4","2175853107","Mon Jun 15 02:11:11 PDT 2009","NO_QUERY","bryancheung","Back hoem. "
"4","2175853180","Mon Jun 15 02:11:12 PDT 2009","NO_QUERY","Christina_Kay88","@tonita_face Lol you were always a bad loser "
"4","2175853207","Mon Jun 15 02:11:12 PDT 2009","NO_QUERY","BenTuft","Off to bed gotta start work @ 5 drivin to nowra doin an overniter hope it's not too cold so I keep gettin better "
"4","2175853241","Mon Jun 15 02:11:12 PDT 2009","NO_QUERY","memej","@AshBenzo Hey Ashley ! "
"4","2175853366","Mon Jun 15 02:11:14 PDT 2009","NO_QUERY","eringuinea","woooopsies  bring on wednesday i say..more so bring on september 12th. mwahaha. i love @Fionalogan_x &lt;3"
"4","2175853374","Mon Jun 15 02:11:14 PDT 2009","NO_QUERY","creativemachine","At last! The corn slop is starting to look like corn fritter "
"4","2175853418","Mon Jun 15 02:11:14 PDT 2009","NO_QUERY","Jonas_Dreamgirl","@jonasbrothers LINES, VINES, AND TRYING TIMES IS OUT FRIDAY in AUS! EVERYONE BUY IT!! "
"4","2175853449","Mon Jun 15 02:11:15 PDT 2009","NO_QUERY","drivenrajat","@reemakoul Thanks.. "
"4","2175853630","Mon Jun 15 02:11:17 PDT 2009","NO_QUERY","joykendra","Rick Fuller says he has the best amount if constant moisture in his lips "
"4","2175853665","Mon Jun 15 02:11:17 PDT 2009","NO_QUERY","Sion71","@talkrubbish Morning "
"4","2175853672","Mon Jun 15 02:11:17 PDT 2009","NO_QUERY","gwydi","GOOD MORNING; EVERYONE "
